,age_log,total_number_dogs,size,coat,word_name,in_sex,dark mix,in_neuter,energy,cute_name,groom,Normal,Stray,light mix,popular_shelter_name,human_name,Owner Surrender,4,popular_dog_name,sporting,herding,toy,light,6,other,3,Public Assist,11,chihuahua,aggressive,time_class,shelter_time
16147,-1.09861228867,463,1.0,1.0,0,0,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,1,5
16152,0.0,465,1.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,10
16153,0.69314718056,465,2.0,1.0,1,0,0.0,1,3.0,0,1.0,1.0,0.0,1.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,37
16157,0.0,465,1.0,1.0,1,1,0.0,0,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
16158,-1.79175946923,465,1.5,1.5,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
16161,2.07944154168,465,1.0,2.0,1,0,0.0,0,2.0,0,1.5,1.0,1.0,0.0,1,1,0.0,1.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,1,4
16163,0.0,465,1.0,1.5,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,0,10
16164,0.0,465,2.0,2.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16167,-2.48490664979,465,2.5,2.0,0,0,1.0,0,2.5,0,1.5,1.0,1.0,0.0,0,1,0.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16168,-2.48490664979,465,2.5,1.5,1,1,1.0,0,2.5,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
16169,-1.38629436112,465,2.0,1.0,1,0,0.0,0,2.5,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,15
16170,1.38629436112,465,1.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,2
16175,1.38629436112,479,2.0,1.0,0,1,1.0,1,3.0,0,1.0,1.0,1.0,0.0,1,0,0.0,1.0,1,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,16
16178,-0.405465108108,479,1.0,1.0,1,1,0.0,1,2.5,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,2
16183,0.69314718056,479,1.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,17
16184,0.0,479,1.5,2.0,1,1,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,8
16185,1.79175946923,479,1.0,1.0,1,0,0.0,0,2.0,1,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,11
16186,-2.48490664979,479,2.0,1.0,1,1,0.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,80
16187,1.09861228867,479,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,0,0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,53
16191,0.69314718056,479,1.0,3.0,0,1,0.0,0,2.0,0,3.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0,0,9
16195,-1.79175946923,479,3.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,9
16200,0.69314718056,479,2.0,1.0,1,1,1.0,0,3.0,0,1.0,0.0,1.0,0.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,37
16201,-1.09861228867,479,2.5,1.5,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
16202,2.3978952728,500,1.0,2.0,0,1,1.0,0,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0
16203,1.38629436112,500,1.0,2.0,0,0,0.0,1,2.0,0,3.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,72
16208,-0.287682072452,500,2.0,2.0,1,0,1.0,1,3.0,0,2.0,1.0,0.0,0.0,0,0,1.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
16209,0.0,500,2.0,1.0,0,0,1.0,1,3.0,1,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,43
16212,-0.287682072452,500,2.0,1.0,0,1,1.0,1,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,3
16217,-0.287682072452,500,2.0,1.0,0,0,1.0,0,3.0,0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,0,1,1,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,35
16220,0.0,500,1.0,1.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,9
16221,0.69314718056,500,2.5,2.0,0,0,1.0,1,2.5,1,1.0,1.0,0.0,0.0,0,1,0.0,1.0,1,0,1,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,30
16222,2.19722457734,500,1.0,1.0,0,0,0.0,1,2.0,0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,13
16228,1.38629436112,500,1.0,1.0,1,1,1.0,0,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,17
16232,0.69314718056,500,2.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,69
16233,0.0,500,1.0,2.0,0,1,0.0,0,2.0,0,2.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,12
16236,-1.09861228867,500,2.5,2.0,1,1,0.0,0,2.5,0,1.5,1.0,1.0,1.0,0,0,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,11
16237,-1.09861228867,500,2.5,2.0,0,0,0.0,1,2.5,0,1.5,1.0,1.0,1.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16245,0.0,508,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,1,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0,1,0,49
16250,-0.875468737354,508,2.5,1.0,1,0,1.0,0,2.5,1,1.0,1.0,1.0,0.0,1,1,0.0,1.0,1,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,8
16251,-0.538996500733,508,2.0,1.5,1,0,1.0,1,2.5,1,1.5,1.0,1.0,0.0,0,1,0.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,22
16253,-1.09861228867,508,2.0,1.0,0,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,9
16254,-1.79175946923,508,3.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16256,-2.48490664979,508,2.5,1.5,0,0,1.0,0,2.5,1,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,2
16258,1.09861228867,508,3.0,1.0,1,1,0.0,0,2.0,0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16259,-0.287682072452,508,1.0,1.0,1,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,12
16261,2.30258509299,508,2.0,2.0,0,0,0.0,0,2.0,1,2.0,1.0,1.0,0.0,0,1,0.0,1.0,0,1,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,8
16262,0.0,508,2.0,1.0,1,0,0.0,0,3.0,1,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,23
16263,2.07944154168,508,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
16269,0.69314718056,507,2.5,1.5,1,1,1.0,1,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,34
16271,-0.405465108108,507,1.0,1.0,1,1,0.0,1,2.5,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0
16272,1.09861228867,507,1.0,1.0,0,0,0.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,0,13
16273,0.0,507,1.0,1.0,0,1,1.0,1,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,38
16274,1.79175946923,507,1.0,3.0,1,0,0.0,0,2.0,0,3.0,1.0,0.0,0.0,0,1,0.0,1.0,0,0,0,0,1.0,0.0,0,0.0,1.0,0.0,0,0,0,15
16276,0.69314718056,507,1.0,1.0,0,0,0.0,0,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,14
16280,0.69314718056,507,2.0,1.0,0,0,1.0,1,3.0,1,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,17
16284,0.0,507,1.0,1.0,1,1,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,1,7
16285,0.69314718056,507,2.0,1.0,0,0,1.0,0,3.0,1,1.0,1.0,1.0,0.0,1,1,0.0,1.0,1,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,13
16287,-0.69314718056,507,3.0,2.0,0,0,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,6
16290,0.69314718056,507,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,12
16293,0.0,506,3.0,1.0,1,0,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,79
16294,1.09861228867,506,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,70
16306,-0.287682072452,506,2.0,1.0,1,1,0.0,0,3.0,1,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,42
16308,0.0,506,1.0,1.0,0,0,1.0,1,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
16318,0.0,506,1.0,1.0,1,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,5
16319,-1.79175946923,506,2.0,1.0,1,1,0.0,0,3.0,1,1.0,0.0,1.0,0.0,0,1,0.0,1.0,1,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
16329,2.3978952728,511,1.0,2.0,1,1,1.0,1,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,11
16335,-0.538996500733,511,1.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,0.0,0.0,1,0,1.0,1.0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,2
16339,0.0,511,2.0,1.0,0,1,1.0,0,2.5,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,96
16340,1.09861228867,511,2.0,1.0,0,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,44
16341,-1.09861228867,511,2.5,1.5,0,1,0.0,0,2.5,0,1.5,1.0,1.0,1.0,0,1,0.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16342,-1.09861228867,511,2.5,1.5,0,1,1.0,0,2.5,0,1.5,1.0,1.0,0.0,0,0,0.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16349,-1.38629436112,511,2.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,19
16351,0.0,511,1.0,1.0,0,1,0.0,0,2.0,1,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,13
16355,0.0,511,1.5,1.0,0,1,1.0,0,2.5,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,1,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
16359,1.38629436112,503,1.0,1.0,0,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16363,0.0,503,2.0,1.0,0,0,1.0,1,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,1.0,1,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,33
16364,0.69314718056,503,2.0,1.0,0,0,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,10
16365,0.69314718056,503,1.0,1.0,0,0,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,5
16366,0.69314718056,503,1.0,1.0,0,0,1.0,0,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
16369,1.38629436112,503,1.0,1.0,1,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,1,1,0.0,1.0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,10
16378,1.09861228867,503,2.0,1.0,0,0,0.0,1,3.0,1,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0,1,0,12
16379,1.09861228867,503,1.0,1.0,0,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,11
16384,-1.79175946923,503,2.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,1,6
16386,0.69314718056,503,2.0,1.0,0,1,0.0,0,2.5,1,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,16
16388,1.09861228867,503,1.0,1.0,1,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16389,1.09861228867,503,1.0,1.0,0,1,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0,1,6
16392,2.07944154168,502,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,60
16393,1.09861228867,502,1.0,1.0,0,0,1.0,1,2.0,0,2.0,1.0,0.0,0.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,26
16394,1.09861228867,502,2.5,1.0,1,0,1.0,1,2.5,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,32
16396,0.0,502,3.0,2.0,0,0,0.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,14
16401,1.94591014906,502,3.0,2.0,0,0,1.0,1,2.0,1,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,31
16405,0.0,502,1.5,1.0,0,1,0.0,0,2.5,0,1.5,1.0,1.0,0.0,0,1,0.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,10
16406,-0.69314718056,502,2.0,1.0,1,1,0.0,1,2.5,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,9
16412,1.94591014906,502,2.0,2.0,0,1,0.0,1,2.5,0,1.5,1.0,0.0,0.0,0,1,1.0,1.0,0,0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,20
16413,1.94591014906,502,2.0,2.0,0,1,1.0,1,2.5,0,1.5,1.0,0.0,0.0,0,0,1.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,20
16419,0.0,528,1.0,2.0,0,1,0.0,1,2.0,1,1.0,1.0,0.0,0.0,0,0,1.0,1.0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,11
16421,-0.0870113769896,528,2.0,1.0,0,1,0.0,1,3.0,0,1.0,1.0,0.0,1.0,0,1,1.0,1.0,0,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,43
16423,0.0,528,1.0,1.0,1,0,1.0,0,2.0,1,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,23
16429,2.07944154168,528,2.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,83
16432,1.38629436112,528,1.0,3.0,0,0,1.0,0,2.0,0,3.0,0.0,0.0,0.0,1,1,1.0,1.0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,63
16434,0.69314718056,528,1.0,2.0,1,0,0.0,0,2.0,0,2.0,0.0,0.0,1.0,0,1,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,60
16435,0.69314718056,528,1.0,2.0,0,0,0.0,1,2.0,0,2.0,0.0,0.0,1.0,0,1,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,65
16436,0.69314718056,528,1.0,2.0,0,0,1.0,0,2.0,0,2.0,0.0,0.0,0.0,0,1,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,66
16437,0.69314718056,528,1.0,2.0,1,0,0.0,0,2.0,1,2.0,0.0,0.0,1.0,0,1,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,65
16439,0.69314718056,528,1.0,2.0,0,1,0.0,0,2.0,1,2.0,0.0,0.0,1.0,0,1,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,66
16440,0.69314718056,528,1.0,2.0,0,1,0.0,0,2.0,0,2.0,0.0,0.0,1.0,1,1,1.0,1.0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,60
16447,0.69314718056,528,1.0,1.5,1,0,1.0,0,2.0,1,1.0,0.0,1.0,0.0,0,1,0.0,1.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,62
16449,1.38629436112,528,1.0,1.5,0,1,0.0,0,2.0,1,1.0,0.0,1.0,1.0,0,0,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,60
16455,1.38629436112,528,1.0,1.5,1,1,1.0,0,2.0,0,1.0,0.0,1.0,0.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,65
16465,-0.182321556794,521,1.0,2.0,1,1,1.0,1,2.0,1,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0
16466,0.69314718056,521,2.0,1.0,0,1,1.0,1,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,3
16467,-0.875468737354,521,2.0,3.0,1,1,0.0,0,2.0,0,2.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16468,2.19722457734,521,2.0,1.0,0,0,0.0,1,3.0,1,1.0,1.0,1.0,0.0,1,1,0.0,1.0,1,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16470,1.09861228867,521,1.0,3.0,0,1,0.0,0,2.0,0,3.0,1.0,0.0,1.0,0,0,1.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,15
16472,0.0,521,1.0,1.0,0,1,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,1,4
16473,0.0,521,2.5,1.5,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
16476,0.69314718056,521,1.0,1.0,0,1,0.0,0,3.0,1,1.0,1.0,1.0,0.0,1,1,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,8
16477,-2.48490664979,521,2.0,1.0,0,1,1.0,0,3.0,0,1.0,0.0,1.0,0.0,0,1,0.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,10
16481,0.0,521,1.0,1.0,1,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,8
16482,0.0,521,2.0,1.0,1,1,0.0,0,3.0,1,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,1,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,8
16489,1.60943791243,512,2.0,1.0,1,1,1.0,1,3.0,0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16490,-0.538996500733,512,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,14
16493,0.69314718056,512,2.0,2.0,0,0,1.0,0,2.0,1,2.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,8
16494,-2.48490664979,512,1.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16495,-2.48490664979,512,1.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16499,0.69314718056,512,2.0,2.0,1,1,1.0,1,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,34
16503,0.0,512,1.0,1.0,0,1,1.0,1,2.0,0,1.5,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,6
16504,-1.09861228867,512,2.0,2.0,1,0,1.0,0,3.0,0,2.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,14
16505,-1.79175946923,512,2.0,2.0,0,0,0.0,0,2.0,0,2.0,1.0,1.0,1.0,0,1,0.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16506,0.0,512,2.0,1.0,0,1,0.0,0,3.0,1,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,13
16507,-0.0870113769896,512,1.0,2.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,4
16513,0.69314718056,508,2.0,1.0,0,0,1.0,1,3.0,1,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,53
16514,1.09861228867,508,2.0,2.0,1,1,0.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,0,0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,6
16516,1.94591014906,508,2.0,1.0,0,0,1.0,1,3.0,1,1.0,1.0,0.0,0.0,0,1,1.0,1.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,21
16518,1.09861228867,508,3.0,1.0,1,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,1.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,9
16519,1.09861228867,508,2.0,1.0,0,0,1.0,1,2.5,1,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,32
